12	a fighter attempts to kick another fighter while the other fighter blocks his kick
12	a kickboxer jumping for a kick
12	two boxers are in the ring
12	two men kickbox in a ring  one man punching the other
13	a football player pauses during a game
13	a football player wears a green jersey with the number 4 on it
13	greenbay football player is being handed a towel on the field
13	green bay packer player cooling off
13	someone takes a cloth off of a green bay packers football player
14	a man jumping in a mud puddle in the middle of the street
14	a man jumps up and down in a puddle in a parking lot
14	a smiling person wearing a jacket and boots jumps in a big puddle
14	man jumping for joy in a rain storm at the beach
14	person in blue coat jumping in standing water on pavement with body of water in the background
15	a man snowboarding down a mountain covered with snow
15	a skier rapidly descending a steep snow covered hill
15	a snowboarder coasting down the side of a snowy hill
15	snowboarder going down a fresh hill
15	the sun is shining above the snow and trees
16	a man in a black hoodie and jeans skateboards down a railing
16	a man skateboards down a steep railing next to some steps
16	a person is sliding down a brick rail on a snowboard
16	a person walks down the brick railing near a set of steps
16	a snowboarder rides down a handrail without snow
17	a man in yellow jumps with his skis
17	a man in yellow ski jumping over a barrel
17	a man jumps while snow skiing
17	a skier catches air over the snow
17	man skiing over a barrel in a snowy area
18	a baseball is recoiling from an action taken on a treated field watched by others
18	a baseball player on a playing field springs into action
18	a baseball player standing on the mound
18	a philadelphia phillie pitcher on the pitchers mound with his left leg up behind him
18	a pitcher in a red and white uniform in a baseball game has just thrown the ball
19	a person climbing up a snowy mountain
19	a person climbing up the side of a snowy mountain to fetch his or her ski poles
19	a skier climbs up a snowy trail toward his poles
19	a slimber with a backpack accends a snow covered mountain
19	man climbing a steep snow covered slope
20	a goalie tries to catch a ball during a soccer game
20	a group of guys playing soccer on a field
20	footballers are scrambling around the goal as the goal keeper reaches for the ball
20	four men in green at a soccer goal post trying to score  while 3 men in blue try to prevent it
20	two soccer teams converge at the goal and the goalie reaches for the ball
21	a man is snow boarding and jumping off of a snow hill
21	a person in a black jacket is snowboarding during the evening
21	a silhouette of a person snowboarding through a pile of snow
21	a snowboarder flying off a snow drift with a colorful sky in the background
21	the person in the parka is on a snow board
22	a blue rally car pulls away from the spectators watching from the side of the track
22	a car is being driven on a trail while people on both sides of the road look on
22	a race car zooms while onlookers watch
22	a racing car goes through a dirt course while fans watch
22	blue race car riding on dirt path with onlookers
23	a group of people are jumping into the air with their arms held high
23	a group of people in a desert jumping  one throwing a ball
23	a group of six people have jumped into the air in the middle of nowhere and one is catching a ball
23	six people are jumping in the air  one of them throwing a ball
23	six people jump for ball
24	a man jumps off a ramp on a snowboard
24	a snowboarder high in the air
24	a snowboarder jumps through the air on their snowboard
24	snowboarder flies off of snowy jump  mountains in background
24	the snowboarder is in the middle of a very tall jump
25	four bicyclists ride along a dirt road between two wire fences
25	four cyclists on a country trail are passing by an electricity pylon
25	the four bicyclists are riding through the desert
25	three bikers bike across the dry land
25	three cyclists ride near mountain
26	a girl wearing a pink scarf and pink bellbottoms riding her bike outside
26	a woman wearing a pink boa rides a bicycle down a pedestrian bridge
26	a woman with pink bags rides her bike over a bridge
26	a woman with silver pants and pink bellbottoms  and a pink scarf riding her bike by a fence  with a buildings in the background
26	the lady with a pink scarf rides her bike over the bridge
27	a person hits a ball with a tennis racket
27	a person swings at a tennis ball
27	a tennis player wearing a green shirt about to hit a ball with his racquet
27	a woman in a green shirt and blue hat is playing tennis
27	miami tennis player hits the ball with a forehand
28	a basketball player in a duke uniform looks up
28	there are three basketball players
28	three men in basketball uniforms looking at something
28	two basketball players from duke are looking upward
28	two basketball players watching the ball
29	a motocross rider rides in the air over a bar
29	a motorbike jumping a pole
29	a person is jumping a motorcycle over a pole while camera men film
29	a professional dirt biker doing stunts while being videotaped
29	man on a motorcycle performing a trick high in the air
30	a boy in a blue shirt jumps down stairs on a skateboard
30	a man flies through the air on his skateboard above a white staircase
30	a skateboarder jumps his board down a flight of stairs
30	a skateboarder sails over white steps
30	skateboarder jumping down stairs of building
31	a man rides a bike on a dirt path
31	a person biking through the woods
31	a person dirtbikes along a muddy trail
31	dirt bike rider riding down the slope
31	person rides a dirt bike down a dirt hill
32	a man with an afro is skating on a vert ramp
32	a skateboarder doing a trick on a ramp
32	a skateboard rides up the ramp and does a trick in mid air
32	the skateboarder is performing a trick off a ramp
32	the skateboarder launches off a quarter pipe
33	a furocious female tennis player about to hit a tennis ball in the air
33	a woman dressed in a blue tennis outfit is returning a hit with her tennis racket
33	a woman in blue hits a tennis ball in a tennis match
33	a women playing tennis
33	woman playing tennis and hitting the ball
34	a man parasails in the waves 
34	a man rides large waves on a wind sail
34	a man wind surfs in the ocean
34	a person parasails on the crest of a wave
34	a wind surfer in the waves of the ocean
35	a kid wearing a brown hoodie doing an ollie
35	a man in a hoodie skateboards in front of a blue sky and building  shot from below
35	a skateboarder jumps mid air near a building
35	a skateboarder making a jump
35	man with jeans and a hooding doing skateboarding tricks
36	a boy skateboards up a concrete ramp
36	a man does tricks on his skateboard off a ramp
36	a skateboarder wearing a red plaid shirt does a trick off of a concrete ramp
36	it's a distorted lens  almost fish eye  of a teenage boy skateboarding on a concrete block
36	skateboard rider balancing on a rock on his skateboard
37	a group of baseball players wearing blue uniforms walk across the grass
37	a men's baseball team leaving the field
37	a team of baseball players in blue uniforms  walking together on field
37	group of people on a ball team wearing blue and white uniforms some of gloves on their hands one is wearing red shoes  tall trees are in the background
37	twelve members of a baseball team walk across the diamond
38	a man doing tricks on a motorcycle
38	a man puts his motorcycle up on its rear wheel on a track
38	a man riding a motorcycle is performing a trick at a track
38	a man stands on his motorcycle while doing a wheelie
38	the motorcycle is being ridden on a track whilst pulling a wheelie
39	children are practicing judo on red and white mats
39	girls do martial arts on a red mat
39	people practicing martial arts in a training hall
39	two children perform a karate move on a red mat
39	two girls karate fighting
40	a man on a motorcycle going around a corner
40	a man rides a green motorcycle around a corner
40	a man with a blue helmet leans into a sharp turn on his motorcycle
40	a motorcyclist on a number 52 bike leans in for a sharp turn
40	the number 52 motorcyclist in a blue and black helmet is going around a corner
41	a man on a motorcycle does a wheelie on the track
41	a man on a red crotch rocket
41	a motorcycle rider doing a wheelie
41	someone in a red and white uniform is driving a red and white motorcycle down a track with the front wheel in the air
41	the red motorcycle pulls a wheelie on the race track
42	a boat sailing past t he rising sun
42	a sail boat in in the water
42	a sail boat in the water at sunrise
42	a ship sails in a blue sea
42	the old looking ship is sailing at sunset
43	a guy in a yellow shirt with a bike gets very high in the air
43	a man in mid air holding his bike's handle bars
43	a man is performing a trick high in the air with a bicycle
43	a man wearing a yellow shirt is doing a trick high in the air with his bike
43	man holding onto bike handlebars while in mid air
44	a blue car drives down a mostly dirt road
44	a blue race car on an off road track
44	blue car on a small road with men in the background and a res car on a slightly higher road
44	blue race car driving down narrow road
44	bright blue car going down a dirt road onlookers watch
45	a cricketer is laying on the ground between the wicket and the ball
45	a man is lying on the ground  laughing  during a ball game
45	a man playing cricket closely inspects a shot
45	guy playing cricket lying on the grass
45	the cricket player just misses catching the ball
46	a cricket batsman swinging
46	a man playing cricket
46	a man wearing a baseball uniform swings back with a large bat
46	a man wearing white clothes playing cricket
46	the baseball player holds up his bat ready to swing
47	a race car moves down the road as two people watch from a distance
47	a race car  numbered 104 is rounding a bend as two people watch and take pictures
47	a silver and blue rally car is passing two spectators who are standing at the roadside
47	blue and silver car going around curve being watched by people standing in grass
47	silver and blue car marked 104 raises dust on road as two background people watch
48	a cyclist is performing a jump next to a black advertising banner
48	a male doing a bicycle trick in midair
48	a man in a white t shirt jumping something on his yellow bike
48	a trick cyclist takes air
48	the man is performing a trick off a ramp with a bicycle
49	a black and white rally car takes the turn
49	a global group race car
49	the black and white race car is going fast around the track while fans watch nearby
49	the black and white race car is rounding the turn
49	the race car is speeding up the hill
50	a white car racing in the dirt and water
50	a white race car drives through a puddle
50	a white race car makes a splash through a wet track
50	a white race car splashes through a puddle on a dirt road
50	a white rally car is throwing mud into the air as it approaches a bend in the track
51	a race car drives through a dirt covered racetrack
51	a red car emitting smoke while on a paved track
51	a red race car pulls off the track smoking
51	a red race car travels down a road marked with red and white striped ribbons
51	a red rally car taking a slippery turn in a race
52	a yellow car is driving away from the water
52	a yellow race car is driving on a track in front of a group of people
52	a yellow race car is driving through water on the race course
52	a yellow race car sliding through a corner as spectators watch
52	a yellow race race car in a curve  with smoke behind it
53	a darked skinned male is standing on one palm in front of a yellow building
53	a man break dances
53	a man holding himself with one arm i front of a store
53	a young man jumps on a table
53	this black man appears to be break dancing on the pavement
54	basketball player has fallen on the court while another grabs at the ball from out of frame
54	two basketball players are scrambling for the ball on the court
54	two basketball players  one on the floor  struggle to gain possession of a basketball
54	two high school basketball players reach to grab the ball  one falling to the floor
54	two men in uniforms playing basketball  struggle for the ball
55	a lone blue and white race car about to cross the finish line
55	a race car is observed by the crowd
55	a white and blue car is on the street
55	spectators watching white and blue race car passing by
55	the blue and white car is in the road  with onlookers nearby
56	a race car blows smoke while it drives
56	a race car drives on a track while several people watch from behind rope
56	a race car screeches through a turn as spectators watch
56	a sponsored race car is spinning it's tires on a track while being watched by spectators
56	onlookers watch a white stock car that has smoke coming out of the back
57	a male topless rock climber is climbing a rock face whilst attached to a safety harness
57	a man without a shirt climbs a rock wall with help from a red rope
57	a shirtless man rock climbs
57	shirtless man climbs a steep rock face
57	the man in boarding shorts is rock climbing with a red rope
58	a dog nipping at the feet of a cow
58	a dog pounces on the grass
58	the dog is running after the bull
58	the large brown dog is playing in the grass with a brown cow
58	two dogs outside on green grass
59	a motorcycle races
59	a motorcycle rider in a white helmet leans into a curve on a rural road
59	a motorcycle rider making a turn
59	someone on a motorcycle leaning into a turn
59	there is a professional motorcyclist turning a corner
60	a girl holds onto a rope above the water
60	a girl wearing a harness is lifted out of the water
60	a person attached to a harness is being dragged through the water
60	a person in a harness is hanging above water making a spray with their feet
60	a person on a pulley is dragged across water
61	a teenage girl and little girl play on pink toy
61	a woman and a girl are swinging on a red swing
61	a woman playing with play equipment while a child looks on
61	children on a red and yellow swing set
61	two kids playing on playground equipment
62	a man crouching down on some rocks in the ocean
62	a man in a green shirt climbing on rocks while water rushes over them at night
62	a man is standing on some rocks while waves lap around him
62	man crouching on rocks by the ocean shore
62	the man is leaning on rocks close to water
63	a man dragging between two horses holding on to the horse on his right
63	a man falls off his horse on a racetrack
63	a person is kneeling between two horses
63	a rodeo contestent being drug between two horses
63	cowboy in blue and red pants getting bucked off a horse
64	a female tennis player in a purple top and black skirt swings her racquet
64	a female tennis player prepairing to serve the ball
64	a woman in a purple tank top holds a tennis racket  extends an arm upward  and looks up
64	a woman wearing a purple shirt and holding a tennis racket in her hand is looking up
64	girl is waiting for the ball to come down as she plays tennis
65	a tennis player wearing a red shirt about to hit a tennis ball with her racquet
65	a woman in an orange shirt and white skirt hits a tennis ball with a racket
65	a woman in a red shirt  white hat  and white shirts is playing tennis
65	a woman swings at a tennis ball
65	female tennis player on grass prepares a two handed backhand
66	a guy riding a motorcycle on one wheel
66	a man with a red helmet in doing a trick on a gray motorcycle
66	a motorcyclist pops a wheelie
66	a person on a motorcycle popping a wheelie in a parkinglot
66	person doing a trick wheelie on a motorcycle
67	a biker in red rides in the countryside
67	a biker on a dirt path
67	a person rides a bike off the top of a hill and is airborne
67	a person riding a bmx bike on a dirt course
67	the person on the bicycle is wearing red
68	a gas station and a car on fire
68	a large explosion occured near a red car at a gas station
68	a red car is caught in an explosion
68	a red car is leaping through a ball of fire
68	flames at gas pumps engulf a red car
69	a shirtless dark haired boy in gray shorts is running
69	a skinny young man running with no shirt on
69	a small boy in blue shorts running down a sidewalk with flowers in the background
69	a small boy  wearing shorts and no shirt  is running outdoors
69	the boy who is walking is wearing grey shorts and no shirt
70	a cowboy covers his head as a jumping horse tramples him
70	a man in a cowboy hat being stepped on by a brown horse
70	a rider has fallen off a horse and is shielding himself from being trampled
70	man with white cowboy hat on the ground behind a brown horse with both front legs off the ground
70	whoa the cowboy is underneath the hoofs of the brown horse and is getting stepped on
71	a girl jumps over water at the beach
71	a lone person wearing a purple tank top running on the shore at the beach
71	a woman leaps across the beach
71	the woman is wearing a purple shirt and runs on the beach
71	woman on beach  running from water to trees
72	a close up shot of a long haired man playing a red electric guitar
72	a man rocks out on stage with his guitar
72	a man with long blonde hair playing a red guitar
72	man with long blond hair playing red electric guitar
72	person with blonde flyaway hair playing guitar
73	a man doing a karate kick on a block of ice
73	a man karate kicks a stack of ice bricks
73	a martial artist breaks a brick
73	a martial artist breaks ice with a kick
73	the man breaking the ice with his foot stands on a blue mat
74	a boy on a biciycle rides the ledge of water fountain while another boy is in the fountain
74	a man on a bike tries to do a trick on the railing of an outdoor fountain
74	a man wearing a blue shirt and hat jumping on one wheel on a fountain ledge
74	a young man on a bike balances one wheel on the edge of a fountain in a city park
74	the guy on his bike does a jump near a water fountain
75	acrobatic entertainers with no shirts perform for spectators
75	a midget jumps over another midget
75	two men in bowler hats and union jack underwear perform acrobatics
75	two men scantily clad performing acrobatic moves in front of a crowd
75	two men wearing red and blue trunks and bowler hats are performing in a crowded street
76	an athlete performs the high jump
76	a woman athlete launching herself over the bar during a pole vault
76	a woman is black is pole vaulting
76	a woman pole vaulter upside down as she attempts the vault
76	a woman with her feet in the air about to do pole vaulting
77	a man is skating on a rail
77	a person wearing rollerblades slides along a handrail
77	a rollerblader grinding a rail and grabbing one foot
77	a rollerblader grinds across a rail
77	boy in black shirt on one foot standing on metal rail above green grass on right and black pavement on left
78	a man in a black and white jersey is leaping to get a ball from a player in a blue and yellow jersey
78	people playing a sport with a referee looking on
78	the men are jumping in the air
78	three rugby players trying to catch the ball
78	two men are jumping into the air to catch the football
79	five men play football
79	five young men playing rugby
79	the player wearing the black and white jersey jumps for the ball amidst two players from the other team as his two teammates run to help him
79	the three men leaped in the air in an effort to grab the ball
79	three rugby players all trying to catch a ball
80	a group of a soccer players after a ball
80	a soccer game between the red team and the blue team
80	a soccer game is in progress
80	soccer game with teams in red and blue
80	two teams of soccer players playing a game on a field
81	a guy skateboarding on a basketball court
81	a man jumps in the air while performing a stunt on his skateboard
81	a skateboarder ollies
81	man with beard doing skate boarding stunt
81	the guy in gray pants is completing a jump on his skateboard
82	a group of bicyclists in a race
82	a group of people in a bicycle race
82	a group of people ride bicycles around a curve on a race track
82	group of cyclists in riding gear with helmets
82	men race on bicycles on track
83	a girl basketball player wearing blue is blocking another girl player wearing yellow
83	a group of people gather on a basketball court as one person jumps for the ball
83	basketball players jumping up for the ball during a game
83	girls are playing basketball
83	two teams of players playing basketball on a court outside
84	a boy does a skateboard trick off a metal plank
84	a guy with no shirt on is skateboarding
84	a young man jumps in the air on a skateboard
84	skateboarder on a rail
84	skater does a trick on a rail
85	a group of bulls are running down a street as people run and others watch
85	cows and people running down street
85	hundreds of people watch as people partake in the bull run
85	the bulls are chasing the runners
85	the bulls are coming down the street with people to the right of them and a building behind them
86	a guy doing tricks on a motorcycle
86	a motorcyclist does a nose wheelie
86	a person in a specialized suit rides a motor cycle
86	motorcyclist performing while two men watch
86	the rider is driving their motorcycle
87	a man in a black and white uniform stands on a motorbike doing a stunt
87	a motorcycle rider stands on top of his bike
87	a motorcycle rider starts to sand up on the seat of his white motorcycle
87	someone is on a black and white motorcycle and putting their feet on the seat
87	this person is doing a stunt on a motorcycle
88	a football player in a full stadium jumping and recieving a football
88	the american footballer in yellow catches the ball whilst under pressure from the payer in white
88	two football players playing football before a huge crowd
88	two football players run into each other
88	two men vie for a football
89	a brown and white dog stands on his hind leg and barks
89	a brown dog on his hind legs in the shadow of some trees
89	a dog jumps in the woods
89	a dog stands on its hind legs in a wooded area while another dog watches
89	a white dog is jumping in the air to catch a ball in the woods
90	a baseball player is tagged out sliding into second base
90	a baseball player slides toward a base
90	a man in a grey uniform sliding into a base
90	three men playing baseball
90	two fielder are defending the base as a member of the batting team slide towards it
91	four children playing basketball
91	four people are playing basketball on a plank deck outdoors
91	four people playing basketball on wooden area near the beach
91	kids playing basketball on a wood deck
91	young children shoot baskets in the field
92	a four wheel drive vehicle is driving on a dirt track
92	a girl wearing camouflage pants sits on top of a hummer
92	girl on roof of jeep being driven down road
92	in rural outdoors  blond woman sits on roof of yellow bmw vehicle  two people inside
92	two people drive a jeep while a lady sits on the top of it
93	a cyclist donning blue and white is leading a pack of cyclists
93	a large column of bicyclists is cycling down a road
93	a pack of bicycle road racers lean through a curve
93	a pack of bicyclists taking a turn during a race
93	cyclists competing in a race are coming around a bend in the road
94	a boy in a tank top skateboarding
94	a boy skateboards down the street
94	a kid in a striped tank top skateboards down the street
94	a man wearing shorts and a tank top riding a skateboard
94	a young man skateboarding on a street wearing a black and white striped shirt
95	boys with their backs against an incoming wave
95	four boys are about to be hit by an approaching wave
95	four people sitting in the path of a wave
95	four young men are sitting on the beach under a crashing wave
95	three boys sitting in sand getting splashed by wave
96	a man crashes into the water with his parachute
96	a parasailer splashes along the surface of a lake
96	a person hanging from a parachute makes a splash as their body hits the water
96	a person in a parachute sliding across the water
96	the parasailer is skipping across the water
97	a bicyclist jumping with his bike in midair
97	a cyclist is performing a jump whilst other cyclists stand by and watch
97	a guy is doing a trick on a bike
97	someone on a bike is performing an aerial trick while other bikers watch
97	the trick bicyclist gets airborne off the ramp
98	a bike rider is doing a stunt on a bicycle over a forest
98	a man doing a bicycle trick
98	a man is attempting a stunt with a bicycle
98	a man is performing an aerial jump on a bicycle in front of a mountain covered with pine trees
98	a person is holding onto a bicycle in the air with his body in flight position
99	a bikers flips upside down
99	a man does a flip trick on his bicycle
99	a man is doing a back flip off a ramp on a mountain bike in the wild
99	a man is doing a back flip whilst attempting a jump on a bicycle
99	a man performs a back flip on his bmx bicycle
100	a lone surfer riding a huge wave in the ocean
100	a man in a black wetsuit is surfung in the waves
100	a surfer in a black wetsuit is riding a foamy wave
100	a surfer in a black wet suit surfs on a medium wave
100	a surfer surfs a huge wave
101	a man  feet fastened to a board and holding a tow rope becomes airborne over the water
101	a man water boarding
101	a man water skis
101	a wakeboarder is doing a jumping trick in the water
101	a wake boarder is leaping into the air whilst holding onto a pink rope
102	a man in a blue jacket bikes down a forest path
102	a man rides a bike down a trail in a pine forest
102	a person on a bike rides through a wooded area
102	tall trees reach to the horizon as a cyclist navigates the way through the tangled roots
102	the biker is riding through the woods
103	above view of multiple people skydiving
103	a group of people are shown sky diving as they fall through the sky
103	a sky jumper falls toward the sea and the earth
103	people are skydiving
103	skydivers in formation
104	a boy in shorts doing a skateboard trick
104	a man does skateboard tricks in a parking lot at night
104	a skateboarder grinds a curb
104	a skateboarder is riding his board along the boundary stone of a parking lot
104	a skateboard is grinding on a curb with his skateboard
105	a man rides his skateboard with his shadow falling on a wall covered in graffiti
105	a skateboarder grinding a lip
105	a skateboarder is jumping through the air in front of a graffiti covered wall
105	a skateboarder performs a skateboard trick against a graffiti wall
105	a skateboarder performs tricks on a ramp in front of a wall with graffiti
106	a budweiser sponsored race car accelerates quickly with smoke behind it
106	a dragster is taking off and leaving a huge trail of smoke behind him
106	a man is photographing a budweiser sprint car at a speedway smoking its tires
106	red racing car on track blowing smoke
106	smoke is spewing out of the back of a red race car on a racetrack
107	a boy wearing a white headband is kicking a soccer ball down the field
107	a player kicks the soccer ball from the corner of the field
107	a soccer game is going on at sundown
107	a soccer player is kicking a soccer ball
107	at dusk  a soccer player kicks the ball off the sidelines
108	a man is doing tricks on a bicycle on ramps in front of a crowd
108	a man on a bike executes a jump as part of a competition while the crowd watches
108	a man rides a yellow bike over a ramp while others watch
108	bike rider jumping obstacles
108	bmx biker jumps off of ramp
109	two female beach volleyball players face off at the net with the beijing olympics logo visible in the background
109	two female volleyball players try to hit the ball
109	two woman playing beach volleyball
109	two women in skimpy outfits play sand volleyball
109	two women play volley ball on the sand
110	a man in a dress suit is riding a bike down the paved road
110	a man on a bike is riding along the side of a country road
110	an older gentleman rides his bike along the side of a road in a rural area
110	an old man rides a bicycle on a country road
110	man riding a bicycle down a road with clouds overhead
111	a bike rider jumping off his bike  doing a trick
111	a guy is doing a trick on a bike
111	a man is performing a jumping trip on his bicycle
111	a man with a bike jumps high above the concrete
111	bike rider jumps off of gray stone rise  does trick in air
112	a person feeding a strawberry to a turtle
112	a tortoise attempts to eat a berry
112	someone feeds a strawberry to a turtle
112	the tortoise is being fed an strawberry
112	the turtle is being fed a strawberry
113	a football player has the number 25
113	a football player  his helmet half off  looking at the ground
113	a football player wearing a white uniform walks and looks down
113	a university of miami football player # 25
113	close up of football player # 25
114	a football player prepares to throw the ball
114	a guy with a football  a crowd watching him
114	a man wearing a white uniform is playing football
114	quarterback for university of florida
114	the football player is preparing to make a play with onlookers nearby
115	a boat goes out to see while someone watches on the beach
115	an orange boat leaves the shore while a person watches nearby
115	an orange lifeboat speeds away from it's mobile launcher whilst a man in red watches it sail away
115	a vehicle has just released a boat into the water as a man in red stands on shore
115	the boat rushed off
116	a person is standing on a surfboard and riding down a large wave
116	a person is surfing on a wave while another person heads towards it
116	a surfer in a black wetsuit catching a wave while another one tries to catch up with him
116	one surfer rides a wave while another surfer paddles at the base of the wave
116	someone is surfing along a wave with someone else swimming nearby
117	a group of football players huddled together in the middle of the field
117	a group of football players wearing orange and blue uniforms gather together on the field
117	football players in blue and orange uniforms are huddled together and hugging each other
117	football players in uniform embrace one another
117	the men in the gators helmets have their arms wrapped around each other
118	a man in jeans is playing with a ball while a woman in jeans stands nearby looking away
118	a man running across the grass towards a woman
118	a woman stands in a field with her hands on her hips while a man runs up behind her
118	the woman wearing black is standing in a grassy field as the man in the blue cap runs
118	two people in a field looking off camera
119	a boy doing a trick on top of a guardrail on inline skates
119	a person jumps onto a barrier
119	a person wearing rollerblades jumps over a yellow gate
119	a young adult jumps on a yellow barricade
119	roller blader grinding a yellow road barrier
120	a cowboy is hanging upside down from a horse
120	a man at the rodeo is riding his horse while upside down and not on the saddle
120	a man is riding upside down on the side of a horse at a rodeo
120	a rodeo rider being thrown head first from a horse
120	a rodeo rider doing a vertical trick on a brown horse as an audience looks on
121	a boy in a red shirt and a boy in a yellow shirt are jumping on a trampoline outside
121	children jump on a trampoline
121	kids are jumping on a blue rimmed trampoline
121	two children are playing on a teal trampoline near greenery
121	two young boys jumps on a trampoline as two other children sit on it
122	a man is kayaking in rough waters
122	a man is kayaking through some white waters
122	man kayaking in a raging river
122	man kayaking down river rapids
122	the man in the yellow jacket is paddling a red kayak through white water
123	a biker  all covered in mud  riding a blue bike
123	biker in muddy orange shirt riding blue racing bike
123	one man in an orange shirt wearing a white helmet is riding a bike
123	person with orange shirt and black and white helmet riding bike
123	the man on the bike just finished riding through some mud
124	a football player in a blue and yellow uniform is tackling another player in a white and gold uniform
124	players on a football team scuffle in an attempt to get the ball
124	two football players are tackling an opposing football player with a referee nearby
124	two football players are tackling a third while a referee watches
124	two football players tackle another football player
125	a soccer player in a white shirt moves to run past a player from the opposite team
125	guy in white trying to score in soccer while being blocked by two guys in orange and black
125	number 3 has the soccer ball going around number 6 in a red jersey
125	the soccer player in red is trying to block the player in white
125	three boys playing soccer
126	a man on a bicycle jumping off a dirt ramp with one foot on the ground
126	a man on a bmx
126	a man riding a bicycle performs a trick above a dirt mound
126	a young man in tan shorts and green shirt is falling off his bicycle
126	man doing a jumping bike trick on dirt mound at night
127	a man steers a speeding jet ski through a turn
127	two men are in a blue and white speed boat
127	two men are riding a blue and white jet ski
127	two people are driving a blue jet ski  leaving a trail of water in the air
127	two people jetskiing on a blue jet ski
128	a green motorcycle is being ridden on a wet race track
128	a man on a race bike
128	a man rides a green motorcycle on a wet race track
128	a motorcycle racer is turning around a curve on a wet road
128	person riding a green racing motorcycle
129	a man in bright orange shorts is skateboarding along a course with cones as two people observe in the background
129	a man in orange shorts and knee pads is in a blurry picture
129	a man in orange shorts  knee pads and a helmet  moves quickly on a street course
129	a man in orange shorts moving really fast
129	a skater goes through a course
130	a tan and white dog jumping after a red frisbee
130	a white dog is running towards the red frisbee on the grass
130	a white dog jumps above a red frisbee that is rolling along the surface of a low cut field
130	a white dog wearing a red collar jumps up after a red frisbee
130	the dog jumps in the air running after the frisbee
131	a big white bird flies out of the water leaving a splash
131	a crane flying just above a body of water
131	a white water bird taking flight from a lake
131	long necked  flying white bird grazes water with black legs
131	the white crane is landing in the water
132	a boy wearing a blue jacket swings a bat at a white ball
132	a little boy in a blue coat hits a ball with a stick
132	a little boy in a blue jacket hits a baseball
132	a young boy in a blue jacket swings a bat at a ball
132	the boy in the blue jacket and grey cap is playing with a ball
133	a crowd watches as two formula one cars leave the starting line
133	a crowd watches the start of a drag race at twilight
133	a group of people watch a drag race at the beginning and see the fire from the cars
133	people look at the flames coming from the cars at a drag race
133	the drag racers take off the starting line
134	a group of young people pose for a group photo while a man does a bike jump
134	a person jumping off a ramp on a bike over a crowd
134	a topless guy jumping a ramp on a bike
134	people cheer as a bicyclist rides his bike off a ramp
134	people cheer as a man rides a bmx bike in midair
135	a bicyclist with a green shirt rides through the woods
135	a man in green biking in the woods
135	a man is riding a mountain bike on a woodland trail
135	a man rides a bike through a wooded trail
135	a mountain biker is riding along a heavy dirt trail in a wooded area
136	a person on a downhill skateboard
136	a person wearing a helmet and red and silver jumpsuit is kneeling on a skateboard
136	a person wearing a helmet begins to ride a skateboard down a street hill
136	people in helmets racing down the street on skateboards
136	people ride skateboards on a road
137	a group of people riding bicycles turn on a street
137	a large group of bicycles racing on the street
137	a line of men on bicycles compete in a race
137	a tight crowd of bicyclers make a sharp turn in a race
137	lots of cyclists ride during a race
138	a biker doing a somersault with the bike in front of a crowd
138	biker performing jump while onlookers watch
